date,Hobbies_CA_1,Household_1_CA_1,Household_2_CA_1,Foods_1_CA_1,Foods_2_CA_1,Foods_3_CA_1,Hobbies_CA_2,Household_1_CA_2,Household_2_CA_2,Foods_1_CA_2,Foods_2_CA_2,Foods_3_CA_2,Hobbies_CA_3,Household_1_CA_3,Household_2_CA_3,Foods_1_CA_3,Foods_2_CA_3,Foods_3_CA_3
2011-02-08,270.3394842595645,67.88592325558932,63.164934513160645,118.78947550355666,101.40087017839306,846.9771010441939,211.3460981529726,88.61506882736158,93.09807264885953,28.257489324018792,99.54992866139105,606.0068737639457,267.71387971655133,171.00149399714738,132.25132929879518,189.85379829459896,164.36374900083666,1318.862428117428
2011-02-09,270.1898733412419,58.6635378207474,62.25980522136311,112.39845960682092,103.40512375808527,825.6698732613136,215.05487998709074,83.2600949352967,94.17745677182714,25.72657897330528,101.69653872869497,605.9052916349988,269.89724566989355,156.8156615218997,128.56673320401686,181.61793916539196,158.78847456704378,1237.9196978653636
2011-02-10,275.144472913351,60.16909129068318,67.37609505704542,111.81879507221477,108.670532750303,846.3778365957035,216.39730486968182,86.33349356053057,94.92069161810684,25.710562153974436,106.74764806312001,637.3822330986283,267.3355184756944,149.3857227121585,130.4186718415286,176.00586659273026,164.47753815853005,1231.6824565171319
2011-02-11,315.70507889064356,90.37597347305466,83.60415118416206,128.93812788177468,162.7298961469038,1119.5273160435345,254.2110048568709,123.34965887634662,119.51500695080514,29.766616712440214,131.5006442592918,792.159661318094,293.2330198784967,176.1737543710126,143.8214019240969,178.8904152824632,215.30871168457034,1389.0082057803147
2011-02-12,387.83242579499705,156.11266707901567,114.72868506642112,162.29925316487214,242.28369654948324,1540.8544856974404,329.86231115589675,208.90220920344282,179.47230797098678,49.33143273049606,180.0693373352191,1087.5307987816743,347.3476218301731,259.85525958100965,178.61323030541314,217.3289533446308,299.6396368170644,1813.7898361408427
2011-02-13,348.2340298042176,175.8563443075664,108.95349757845365,172.9708405857127,245.18509806723466,1643.1024135854482,286.1966080235716,201.79357268209947,170.8854605745846,57.28695240144837,169.92401793887157,1071.4250595341111,357.7865221504461,281.70315308605393,189.77471158253206,241.71365614858624,286.35853016732796,1981.437060442652
2011-02-14,289.2706746461229,95.19512187859867,69.91274256251675,137.58020404100907,127.97197211961486,1020.5840365148745,219.40746025969446,97.23502739215724,99.46483256128406,31.767548913204664,103.71013355784913,644.0647481354756,284.0163274114624,208.82862702930964,143.40222982105425,205.74415828595139,201.41529172663374,1507.9339585890943
2011-02-15,269.81459684842076,68.78865035058689,63.303036756637056,118.82639104072653,104.48723855658093,849.5165123530886,210.77565425918775,89.3078995939656,93.22113623929486,28.235362793891497,100.67627131116487,609.3247883241172,267.67978004541806,172.61347242871884,132.48992641926998,189.80304779722218,169.9697429061234,1330.2224814498345
2011-02-16,269.66498593009186,59.5662649157294,62.39790746483253,112.43537514398139,106.4914921362732,828.2092845701626,214.48443609331235,83.95292570189903,94.30052036226445,25.704452443174016,102.82288137846894,609.2232061951555,269.86314599876266,158.42763995345433,128.80533032448295,181.56718866800435,164.39446847231702,1249.2797511976526
2011-02-17,274.61958550221055,61.07181838563574,67.51419730050789,111.85571060936559,111.75690112847158,848.9172479044187,215.82686097590062,87.02632432708782,95.04375520851977,25.68843562382667,107.87399071287615,640.7001476586536,267.301418804543,150.99770114367774,130.65726896197538,175.95511609531226,170.08353206379877,1243.04250984919
2011-02-18,315.1801914795043,91.27870056812462,83.74225342766728,128.97504341896982,165.81626452522408,1122.0667273531278,253.64056096311103,124.04248964304722,119.63807054130397,29.744490182338538,132.62698690913055,795.4775758787144,293.19892020744595,177.78573280262117,144.0599990446162,178.83966478511084,220.9147055899052,1400.3682591131058
2011-02-19,387.30753838382094,157.01539417406192,114.86678730990613,162.33616870206012,245.370064927757,1543.3938970068311,329.2918672620933,209.59503997008943,179.5953715614521,49.30930620038632,181.1956799850227,1090.848713342086,347.3135221591023,261.46723801260606,178.85182742591778,217.27820284727852,305.24563072236145,1825.1498894735203
2011-02-20,347.70914239325947,176.75907140272693,109.09159982203568,173.00775612294126,248.27146644574745,1645.6418248958555,285.62616413002064,202.48640344899323,171.00852416522628,57.264825871373404,171.0503605888462,1074.7429740954922,357.7524224795016,283.3151315177374,190.0133087031051,241.66290565124348,291.96452407283107,1992.7971137758645
2011-02-21,329.63337436452775,127.59482849111026,94.11888852274211,137.14351784070436,135.17561778921367,1074.2652082280147,236.28131400047224,161.90219335311767,138.55152523625222,27.651938074181658,130.21905854349907,769.6305215968061,342.88778456427053,273.98536966388633,167.51261083494967,223.7378436085574,182.03557661392463,1724.827747448494
2011-02-22,269.2897094371983,69.69137744560973,63.441139000113935,118.86330657789502,107.57360693485447,852.0559236624434,210.20521036534888,90.00073036059793,93.34419982974822,28.213236263777763,101.80261396096725,612.6427028845335,267.6456803743406,174.22545086025764,132.72852353976631,189.75229729984417,175.57573681137782,1341.58253478231
2011-02-23,269.1400985188432,60.4689920107908,62.53600970831895,112.47229068116552,109.57786051458936,830.7486958798158,213.91399219944395,84.64575646855623,94.4235839527276,25.682325913074017,103.9492240282859,612.5411207557182,269.8290463277108,160.0396183850121,129.04392744500308,181.51643817064638,170.00046237757925,1260.6398045303697
2011-02-24,274.0946980910083,61.974545480687446,67.65229954399976,111.89262614654834,114.84326950677026,851.4566592139363,215.25641708207448,87.71915509375157,95.16681879898738,25.666309093721086,109.00033336269487,644.0180622191883,267.2673191334738,152.6096795752416,130.89586608248734,175.90436559794574,175.68952596908474,1254.4025631818536
2011-02-25,314.65530406836496,92.18142766319458,83.88035567117248,129.01195895616502,168.90263290354432,1124.6061386627214,253.07011706935117,124.73532040974781,119.76113413180282,29.72236365223686,133.7533295589693,798.7954904393353,293.1648205363952,179.39771123422983,144.2985961651355,178.78891428775853,226.52069949524002,1411.728312445897
2011-02-26,386.7826509725977,157.91812126899075,115.00488955335561,162.3730842391879,248.45643330591312,1545.9333083154822,328.72142336824186,210.28787073662764,179.7184351518437,49.287179670238636,182.32202263477126,1094.1666279021028,347.2794224879376,263.07921644405855,179.09042454635875,217.22745234984015,310.85162462756176,1836.5099428053948
2011-02-27,347.18425498199787,177.66179849769082,109.2297020654764,173.04467166009317,251.357834823916,1648.1812362047076,285.05572023612103,203.17923421551808,171.13158775560777,57.24269934123507,172.17670323857737,1078.0608886554637,357.71832280836094,284.92710994924164,190.251905823562,241.61215515384563,297.57051797803007,2004.1571671080258
2011-02-28,288.22089982374746,97.00057606866231,70.18894704948127,137.65403511536636,134.14470887615036,1025.662859133551,218.26657247206566,98.62068892542851,99.71095974219699,31.723295852975973,105.96281885745081,650.7005772562634,283.94812806930025,212.0525838924447,143.87942406204994,205.6426572912134,212.6272795371991,1530.6540652542124
2011-03-01,268.7648220260206,70.59410454061052,63.57924124359319,118.90022211505442,110.65997531308872,854.5953349715329,209.63476647155392,90.69356112722838,93.46726342020435,28.191109733657814,102.92895661076695,615.9606174448766,267.6115807032386,175.83742929179746,132.96712066024998,189.70154680245912,181.1817307166422,1352.9425881146685
2011-03-02,268.61521110767853,61.37171910577274,62.674111951791666,112.50920621832185,112.66422889278985,833.2881071887286,213.34354830564928,85.33858723515229,94.54664754316349,25.660199382943716,105.07556667806514,615.859035315917,269.794946656586,161.65159681654626,129.282524565473,181.46568767325195,175.606456282843,1271.9998578626214
2011-03-03,273.5698106798,62.87727257568747,67.79040178746675,111.92954168371003,117.92963788498226,853.9960705229641,214.68597318824754,88.41198586036023,95.28988238942887,25.644182563602474,110.12667601247497,647.3359767794299,267.2332194623692,154.22165800679437,131.13446320296984,175.85361510057692,181.29551987432714,1265.7626165142563
2011-03-04,314.13041665707254,93.08415475813777,84.01845791461183,129.0488744932962,171.98900128168242,1127.1455499713852,252.49967317543104,125.42815117627283,119.8841977221811,29.700237122101957,134.87967220870254,802.1134049993129,293.1307208652355,181.00968966569673,144.5371932855895,178.73816379035352,232.12669340039724,1423.0883657779307
2011-03-05,386.25776356142785,158.8208483640767,115.14299179686131,162.40999977638668,251.54280168422883,1548.4727196251074,328.15097947445435,210.98070150333882,179.8414987423459,49.26505314014897,183.44836528461119,1097.4845424627592,347.2453228168934,264.6911948756838,179.32902166689146,217.17670185251282,316.4576185328795,1847.8699961383322
2011-03-06,346.6593675707861,178.56452559269886,109.36780430895244,173.08158719725438,254.44420320211685,1650.720647513699,284.48527634228606,203.87206498214482,171.25465134605088,57.22057281112342,173.30304588836447,1081.3788032157622,357.68422313724113,286.53908838079303,190.4905029440526,241.56140465648153,303.1765118832711,2015.517220440501
2011-03-07,287.69601241255145,97.90330316362409,70.32704929294552,137.69095065250775,137.23107725431674,1028.2022704422768,217.69612857824805,99.31351969201877,99.8340233326218,31.701169322845487,107.08916150722132,654.0184918164106,283.9140283981529,213.66456232395308,144.11802118251194,205.59190679381283,218.23327344242605,1542.0141185863586
2011-03-08,268.2399346148429,71.4968316356113,63.717343487072434,118.93713765221383,113.74634369132296,857.1347462806219,209.06432257775896,91.38639189385887,93.5903270106605,28.168983203537856,104.05529926056667,619.2785320052196,267.5774810321366,177.44940772333734,133.20571778073366,189.650796305074,186.78772462190656,1364.3026414470269
2011-03-09,268.09032369650123,62.27444620079452,62.81221419526466,112.54612175550034,115.75059727102308,835.8275184978845,212.77310441185028,86.03141800179148,94.66971113361582,25.638072852826657,106.20190932785266,619.1769498762139,269.7608469854854,163.2635752481331,129.52112168596034,181.41493717588938,181.212450188125,1283.35991119518
2011-03-10,273.0449232686287,63.77999967068959,67.92850403094391,111.96645722087682,121.0160062632159,856.5354818320804,214.11552929444386,89.10481662697072,95.41294597986916,25.622056033475786,111.25301866226242,650.6538913397098,267.1991197912589,155.83363643833596,131.3730603234492,175.8028646031847,186.9015137796045,1277.122669846617
2011-03-11,313.60552924594697,93.9868818531582,84.15656015809738,129.08579003047657,175.0753696599433,1129.6849612806259,251.92922928167482,126.12098194290807,120.00726131264427,29.678110591977426,136.00601485850376,805.4313195596563,293.0966211941472,182.621668097277,144.77579040607515,178.68741329297302,237.73268730571579,1434.4484191104095
2011-03-12,385.7328761502456,159.72357545908324,115.2810940403256,162.44691531356378,254.62917006246073,1551.0121309342637,327.5805355806351,211.67353226992094,179.96456233277434,49.24292661001914,184.57470793437847,1100.8024570229268,347.21122314579594,266.30317330725137,179.56761878736808,217.1259513551355,322.0636124381558,1859.230049470749
2011-03-13,346.1344801595245,179.46725268766278,109.50590655239317,173.11850273440626,257.5305715802854,1653.2600588225512,283.9148324483864,204.56489574866973,171.3777149364324,57.19844628098508,174.42938853809562,1084.6967177757338,357.6501234661006,288.15106681229724,190.72910006450945,241.51065415908369,308.7825057884701,2026.8772737726624
2011-03-14,287.171125001372,98.80603025872597,70.46515153644579,137.72786618972367,140.3174456326859,1030.7416817522271,217.12568468443683,100.00635045869977,99.95708692310991,31.679042792747264,108.2155041570525,657.3364063770512,283.8799287271382,215.2765407555797,144.35661830304556,205.54115629647544,223.8392673477644,1553.3741719193301
2011-03-15,267.7150472036545,72.39955873063093,63.85544573054648,118.97405318939275,116.83271206955007,859.6741575897825,208.4938786839302,92.07922266046475,93.71339060109305,28.146856673416774,105.18164191034316,622.5964465654645,267.54338136102785,179.06138615490772,133.44431490122108,189.60004580770433,192.39371852718338,1375.6626947795503
2011-03-16,267.56543628533655,63.17717329577646,62.95031643873739,112.58303729265668,118.83696564922353,838.3669298067971,212.2026605180556,86.72424876838758,94.79277472405175,25.615946322696352,107.32825197763192,622.4948644364126,269.72674731436064,164.87555367966726,129.75971880643027,181.36418667849495,186.8184440933887,1294.7199645274318
2011-03-17,272.5200358574573,64.68272676569174,68.06660627442108,112.0033727580436,124.10237464144957,859.0748931411972,213.5450854006402,89.79764739358126,95.53600957030943,25.599929503349117,112.37936131204985,653.97180589999,267.16502012014865,157.44561486987752,131.61165744392858,175.75211410579243,192.50750768488183,1288.4827231789782
2011-03-18,313.08064183482145,94.8896089481786,84.29466240158294,129.12270556765688,178.16173803820422,1132.2243725898663,251.35878538791863,126.81381270954327,120.13032490310748,29.655984061852898,137.132357508305,808.74923412,293.0625215230588,184.2336465288572,145.01438752656074,178.63666279559254,243.3386812110343,1445.8084724428884
2011-03-19,385.2079887389814,160.62630255393435,115.41919628376027,162.48383085064222,257.71553844054097,1553.5515422424105,327.0100916867515,212.36636303641518,180.08762592312905,49.22080007985362,185.70105058410832,1104.1203715827928,347.177123474564,267.9151517385887,179.80621590777343,217.0752008576361,327.6696063432801,1870.5901028020808
2011-03-20,345.6095927484271,180.36997978273604,109.64400879591338,173.15541827159882,260.61693995863413,1655.7994701322154,283.34438855467727,205.2577265154045,171.50077852695938,57.176319750885106,175.5557311879625,1088.0146323364916,357.61602379506314,289.76304524390287,190.96769718503282,241.45990366172182,314.3884996938316,2038.2373271054278
2011-03-21,286.64623759017593,99.70875735368774,70.60325377991003,137.76478172686507,143.40381401085224,1033.2810930609535,216.55524079061925,100.69918122529,100.0801505135347,31.65691626261679,109.341846806823,660.6543209371983,283.84582905599075,216.88851918708812,144.59521542350757,205.49040579907486,229.44526125299134,1564.7342252514766
2011-03-22,267.19015979243204,73.30228582565378,63.99354797402334,119.01096872656126,119.91908044782356,862.2135688991375,207.9234347900913,92.772053427097,93.83645419154641,28.124730143303047,106.30798456014557,625.9143611258808,267.50928168995046,180.67336458644652,133.6829120217174,189.54929531032636,197.99971243243778,1387.0227481120255
2011-03-23,267.0405488740879,64.07990039083788,63.08841868222378,112.6199528298408,121.92333402753971,840.9063411164503,211.6322166241872,87.41707953504473,94.9158383145149,25.593819792596356,108.4545946274489,625.8127789969753,269.6926476433087,166.48753211122502,129.99831592695043,181.31343618113695,192.42443799865106,1306.0800178601492
2011-03-24,271.995148446255,65.58545386074341,68.20470851791295,112.04028829522636,127.18874301974826,861.6143044507149,212.97464150681407,90.49047816024499,95.65907316077703,25.577802973243532,113.50570396186858,657.2897204605248,267.13092044907944,159.0575933014414,131.85025456444052,175.7013636084259,198.11350159016786,1299.8427765116414
2011-03-25,312.5557544235152,95.79233604317136,84.43276464504194,129.15962110480294,181.2481064164017,1134.7637838988833,250.78834149399486,127.50664347613365,120.25338849352138,29.633857531740844,138.25870015807575,812.0671486802547,293.02842185193674,185.8456249603525,145.2529846470484,178.58591229821565,248.94467511620783,1457.168525775234
2011-03-26,384.68310132780533,161.5290296489806,115.55729852724525,162.52074638783023,260.8019068188148,1556.0909535518008,326.4396477929481,213.05919380306182,180.2106895135944,49.19867354974387,186.82739323391195,1107.4382861432046,347.1430238034932,269.5271301701851,180.0448130282781,217.02445036028377,333.2756002485771,1881.950156134758
2011-03-27,345.08470533719037,181.27270687772202,109.78211103937176,173.19233380875536,263.70330833681885,1658.3388814411373,282.77394466080995,205.95055728198037,171.62384211737168,57.154193220760106,176.6820738377216,1091.3325468966266,357.581924123933,291.3750236754307,191.20629430550656,241.40915316434084,319.9944935990516,2049.5973804377463
2011-03-28,286.1213501789413,100.6114844486495,70.74135602336317,137.8016972640089,146.49018238903142,1035.8205043697878,215.98479689675932,101.39201199185301,100.20321410394085,31.634789732482353,110.46818945657951,663.9722354972954,283.81172938485116,218.5004976185828,144.83381254396724,205.43965530166886,235.0512551582011,1576.0942785836007
2011-03-29,266.6652723812991,74.2050129206325,64.13165021750497,119.0478842637116,123.00544882601861,864.7529802079611,207.3529908963403,93.46488419372568,93.95951778200532,28.102603613176875,107.43432720994258,629.2322756861506,267.4751820188238,182.2853430179875,133.92150914218848,189.49854481293414,203.60570633771212,1398.3828014442672
2011-03-30,266.5156614629379,64.98262748581988,63.22652092569323,112.65686836700127,125.00970240572764,843.4457524252996,211.06177273040882,88.10991030164709,95.0389019049522,25.571693262465093,109.58093727722286,629.1306935571321,269.65854797217776,168.09951054277963,130.2369130474165,181.2626856837493,198.03043190392424,1317.440071192438
2011-03-31,271.4702610350777,66.48818095569389,68.34281076136524,112.07720383237206,130.27511139789522,864.1537157593414,212.40419761300961,91.18330892680041,95.78213675119117,25.555676443103827,114.63204661161735,660.6076350205116,267.0968207779338,160.66957173297183,132.08885168489041,175.6506131110314,203.71949549540156,1311.2028298437417
2011-04-01,312.03086701238965,96.69506313819177,84.57086688852749,129.19653664198324,184.33447479466255,1137.3031952081237,250.21789760023864,128.1994742427689,120.37645208398457,29.611731001616306,139.38504280787697,815.3850632405981,292.9943221808484,187.45760339193276,145.49158176753403,178.53516180083514,254.55066902152635,1468.5285791077129
2011-04-02,384.1582138431729,162.43175675011736,115.69540077207743,162.55766192613305,263.8882752223203,1558.6303647921332,325.8692039069946,213.75202455371496,180.3337530931231,49.17654701696659,187.9537358593455,1110.7562006666137,347.1089241091951,271.1391086128087,180.28341015421398,216.97369985865114,338.88159415853016,1893.310209682725
2011-04-03,344.5598177790286,182.1754339848095,109.92021328548307,173.22924934812005,266.7896767653832,1660.8782926114727,282.20350078261066,206.64338801644004,171.74690568583713,57.13206668525986,177.8084164386679,1094.6504613822672,357.54782440629486,292.98700212895517,191.44489143678663,241.35840265834935,325.60048751354225,2060.957434200123
2011-04-04,285.5964625473577,101.51421156176355,70.8794582708068,137.83861280446249,149.57655084276732,1038.3599154706344,215.41435302644376,102.0848427102691,100.32627766144535,31.612663194288988,111.5945320331308,667.2901499457008,283.7776296439419,220.1124760830861,145.07240968063877,205.38890479135253,240.6572490773339,1587.4543325608342
2011-04-05,266.1403846762052,75.10774003989607,64.26975246627723,119.0847998053354,126.0918173050371,867.2923912402862,206.78254703376987,94.15771489607654,94.08258132851773,28.080477072310355,108.56066976207298,632.5501900973811,267.4410822547172,183.89732149358053,134.1601062843049,189.44779429836592,209.21170026153257,1409.742855637189
2011-04-06,265.9907736844186,65.88535461109535,63.36462317580509,112.69378390969182,128.09607090993515,845.9851633881171,210.49132887574737,88.80274098798344,95.16196544053452,25.549566718911805,110.70727980498897,632.4486079312766,269.62444818481964,169.7114890293171,130.47551019492738,181.21193516484686,203.63642583236373,1328.8001256000684
2011-04-07,270.9453731831004,67.39090808705015,68.48091301281585,112.11411937617919,133.36147992733294,866.6931266531006,211.83375376618756,91.87613959711582,95.90520027581813,25.533549896872472,115.75838911499771,663.9255493575629,267.0627209673408,162.2815502305255,132.32744883782138,175.59986258783334,209.3254894284993,1322.56288446658
2011-04-08,311.50597908701286,97.59779027561704,84.70896914131791,129.2334521869069,187.42084334931172,1139.8426060326658,249.64745376131688,128.8923048970631,120.49951559766932,29.589604452701234,140.51138528687096,818.7029775404881,292.9602223470199,189.0695819005295,145.7301789258755,178.48441127334607,260.15666295930816,1479.8886339457085
2011-04-09,383.63332591775315,163.33448388747917,115.83350302482694,162.59457747103858,266.9746437768811,1561.1697756162375,325.2987600680134,214.4448552078907,180.45681660673745,49.15442046802336,189.08007833826798,1114.0741149660505,347.07482427531977,272.7510871213644,180.52200731251276,216.9229493311371,344.4875880962535,1904.670264520346
2011-04-10,344.0349298536688,183.07816112221604,110.05831553827082,173.26616489303638,269.8760453200447,1663.417703436016,281.6330569437073,207.33621867071753,171.86996919951915,57.10994013633314,178.93475891766212,1097.968375682131,357.5137245724693,294.59898063752524,191.68348859511528,241.30765213083384,331.2064814513298,2072.3174890379355
2011-04-11,285.0715746219407,102.41693869922075,71.01756052359227,137.87552834940684,152.66291939746534,1040.8993262955337,214.84390918747067,102.77767336454372,100.44934117511934,31.59053664537737,112.72087451211723,670.6080642456106,283.7435298101494,221.7244545917009,145.3110068389946,205.33815426387838,246.26324301511931,1598.8143873990102
2011-04-12,265.61549675074525,76.01046717727422,64.40785471903934,119.12171535023231,129.1781858596395,869.8318020645897,206.21210319476904,94.85054555030243,94.20564484215697,28.058350523383226,109.6870122410306,635.8681043970668,267.40698242086194,185.5093000021074,134.3987034426234,189.39704377085118,214.81769419923404,1421.1029104748686
2011-04-13,265.4658857589745,66.78808174847234,63.50272542856987,112.73069945459045,131.1824394645224,848.5245742123486,209.92088503675393,89.49557164220369,95.28502895416995,25.52744016998325,111.8336222839423,635.7665222309265,269.59034835095355,171.32346753785123,130.71410735324457,181.1611846373339,209.24241977007375,1340.160180437757
2011-04-14,270.42048525769144,68.29363522440761,68.61901526557824,112.1510349210744,136.4478484818955,869.2325374771658,211.26330992722202,92.56897025131994,96.02826378944428,25.511423347932393,116.88473159394039,667.2434636571122,267.0286211334527,163.89352873905517,132.5660459961229,175.5491120603043,214.93148336622372,1333.9229393041453
2011-04-15,310.981091161636,98.50051741304232,84.84707139410833,129.2703677318305,190.5072119039609,1142.3820168572079,249.07700992239512,129.5851355513573,120.62257911135404,29.567477903786155,141.63772776586495,822.0208918403778,292.92612251319144,190.68156040912626,145.96877608421696,178.43366074585694,265.76265689709004,1491.2486887837038
2011-04-16,383.1084379922986,164.23721102480306,115.97160527758234,162.63149301590565,270.06101233140805,1563.7091864400722,324.72831622901595,215.13768586208704,180.5798801203518,49.132293919082365,190.20642081720814,1117.392029265581,347.04072444140394,274.3630656298338,180.76060447080394,216.87219880358697,350.0935820339216,1916.030319357685
2011-04-17,343.51004192821944,183.98088825957933,110.19641779103208,173.303080437926,272.9624138745745,1665.9571142599561,281.0626131047104,208.0290493249379,171.99303271314818,57.087813587408085,180.0611013966044,1101.2862899816987,357.47962473857183,296.21095914606485,191.92208575342804,241.25690160333295,336.81247538901783,2083.677543875615
2011-04-18,284.5466866965072,103.31966583653784,71.15566277634173,137.91244389427663,155.74928795196058,1043.4387371192079,214.27346534849116,103.4705040187276,100.57240468873003,31.56841009643349,113.84721699104298,673.9259785450272,283.7094299762242,223.33643310019738,145.54960399727875,205.28740373634105,251.8692369527933,1610.1744422363606
2011-04-19,265.0906088253747,76.91319431460826,64.54595697180618,119.15863089511107,132.26455441416346,872.3712128883617,205.64165935585612,95.5433762045247,94.3287083558018,28.036223974443658,110.81335471998285,639.186018696606,267.3728825869576,187.1212785106365,134.6373006009166,189.34629324332224,220.42368813695538,1432.4629653123145
2011-04-20,264.9409978335302,67.69080888584932,63.64082768133464,112.76761499948911,134.2688080191096,851.0639850365802,209.35044119776052,90.18840229642393,95.40809246780535,25.505313621054704,112.95996476289568,639.0844365305765,269.55624851708745,172.9354460463853,130.95270451156176,181.11043410982091,214.8484137077838,1351.5202352754454
2011-04-21,269.89559733221483,69.19636236181249,68.75711751834513,112.18795046598049,139.53421703650145,871.7719483015433,210.69286608821068,93.26180090557543,96.15132730309901,25.489296799021474,118.011074072907,670.5613779568777,266.9945212996115,165.50550724761837,132.80464315446017,175.4983615328245,220.53747730392172,1345.2829941420548
2011-04-22,310.45620323595284,99.40324455021407,84.98517364676702,129.30728327662612,193.59358045824567,1144.9214276798907,248.5065660831528,130.27796620530034,120.7456426247976,29.545351354804616,142.76407024464788,825.3388061389818,292.8920226791451,192.29353891743963,146.20737324242782,178.38291021826248,271.3686508345167,1502.6087436201842
2011-04-23,382.5835500668912,165.13993816224433,116.10970753037327,162.66840856083286,273.1473808860526,1566.248597264646,324.15787239006653,215.83051651639187,180.70294363403988,49.110167370179305,191.33276329620332,1120.7099435655064,347.00662460758207,275.97504413844723,180.9992016291588,216.82144827612285,355.69957597168633,1927.390374195827
2011-04-24,342.9851540027203,184.8836153968986,110.33452004375803,173.33999598280636,276.0487824290719,1668.4965250837563,280.4921692656489,208.72187997905638,172.11609622671554,57.065687038456346,181.18744387549083,1104.6042042809395,357.44552490465344,297.8229376545572,192.16068291170706,241.20615107579835,342.41846932666374,2095.0375987129805
2011-04-25,284.02179877103504,104.22239297385491,71.29376502908005,137.9493594391489,158.83565650646864,1045.978147942991,213.70302150946935,104.16333467288419,100.69546820232206,31.546283547485654,114.97355946995474,677.2438928443937,283.67533014230696,224.94841160868023,145.78820115556059,205.23665320879832,257.4752308904501,1621.5344970736894
2011-04-26,264.56572089990397,77.81592145200528,64.68405922456301,119.19554644002751,135.35092296875865,874.9106237127364,205.07121551682152,96.236206858726,94.45177186941743,28.014097425515395,111.93969719891726,642.5039329961933,267.3387827530957,188.73325701919399,134.8758977592388,189.29554271582288,226.02968207466924,1443.823020150159
2011-04-27,264.41610990814274,68.59353602318663,63.7789299340893,112.80453054437803,137.35517657362638,853.603395860378,208.7799973588202,90.88123295061989,95.53115598142855,25.48318707211005,114.08630724182484,642.4023508300027,269.52214868317884,174.54742455492806,131.19130166985,181.05968358229657,220.45440764550403,1362.8802901129388
