date,Hobbies_CA_1,Household_1_CA_1,Household_2_CA_1,Foods_1_CA_1,Foods_2_CA_1,Foods_3_CA_1,Hobbies_CA_2,Household_1_CA_2,Household_2_CA_2,Foods_1_CA_2,Foods_2_CA_2,Foods_3_CA_2,Hobbies_CA_3,Household_1_CA_3,Household_2_CA_3,Foods_1_CA_3,Foods_2_CA_3,Foods_3_CA_3
2011-02-11,326.7981191193474,91.5088122580085,74.66280386845565,134.79194281571097,175.22491228267813,1200.1424886599207,264.5056371740549,120.11386741480274,114.84406954492935,32.14442350327171,132.316108449316,809.4404912264449,290.7725050278336,166.9656063080791,138.9036475010147,180.40642564294754,221.4280337115135,1479.219295603937
2011-02-12,398.11096751042817,152.83463605746854,104.54205636500022,168.37618649390873,252.94606314016215,1613.2826097292018,333.4775013981848,199.1579352560517,170.6428759530283,42.80970616760506,172.30123450873407,1062.0208786903831,335.9115808004388,243.9476693840441,172.68525253185263,217.17451897149846,300.7529716224823,1896.9472302860427
2011-02-13,353.43813506389216,170.10904587323662,98.62416407039709,176.6596077442052,248.6064721698122,1697.6968532131523,288.2470706018268,191.6672193836495,162.38132238226785,45.98246307349547,163.55806668680958,1037.2998886270616,340.55375507855035,264.1203855201349,183.34524493632492,240.54517077469302,275.13419521996076,2041.7045684354412
2011-02-14,296.4382807019456,92.6416286811809,60.25883675830755,143.8201328728689,126.6104745650362,1062.9894244218087,230.21761089893627,96.13715842535908,95.34186899356484,33.16760325215169,104.07902631222689,655.3724748923617,279.0913651352049,200.65932590016936,137.9062556299277,207.1183807987309,188.1209225507916,1565.053965628042
2011-02-15,281.3324553158638,70.60674190440368,55.04803577800902,126.30842520508196,101.73004927546377,889.5374881419826,220.1591962505227,91.20966705216586,89.44408602445208,32.54733316078128,99.49473264163481,621.3363034128486,261.60985848346184,168.66596818149748,129.10469484685086,193.54021334796118,153.08661802376287,1380.3638289265919
2011-02-16,276.7325367237305,61.92492295447765,54.09167539805898,120.56488847378895,99.86598492382863,857.8566957085311,221.87160040867877,85.18078100600509,89.86052002716303,30.715410035132866,100.87191620796864,620.0203795886611,263.34749173784235,158.68235463754914,126.16366705046877,185.2051742053382,141.45156702131345,1293.8183422641368
2011-02-17,281.21637690304834,64.45488879617852,58.6385734191458,121.9158467544408,103.09337450119854,877.2548109305699,223.57290438714986,88.8134727412837,90.71075088108813,31.82125173028948,103.67418789859273,647.7065276321838,262.0869624389191,153.58711393055324,127.32913183963655,182.03221424758357,145.42794684184238,1275.6456525263136
2011-02-18,323.9216506361766,94.2720771046336,75.5560892932648,138.30445811666004,157.20050989973402,1156.2003342070666,258.86881914500617,125.79463446459853,113.81929370393877,32.995115346779,124.43484643741705,794.840138406473,290.5060667706136,182.298150503074,140.74482659900553,186.9830447621718,192.07195981438835,1439.2809405694463
2011-02-19,394.604996278788,154.97586455934373,105.51913174515099,171.21579557879312,235.16163798516914,1567.5946231058915,327.7078915501271,204.20627024058433,169.96196576037153,43.66579741684862,165.20862684095363,1050.5816046781297,335.98865522227237,258.47027193792036,174.01684863153707,223.77471493849953,272.4551789223179,1856.5866694959575
2011-02-20,349.3443284517035,171.63999377752654,99.7326967208399,178.72901756609963,231.4452849515755,1651.0334411515823,282.42346343099996,196.07853833098028,162.1106498323941,46.80949972556453,157.34347664160137,1029.049727946244,340.9325036211912,277.6455861561209,184.21489192308573,246.98284189147157,248.5081848163456,2001.9949986745355
2011-02-21,346.0725475476876,121.2601928411872,96.29127925023278,134.09255028356253,117.92514121936854,1083.768200155449,245.88809376355758,162.34034174182557,133.87260127800678,29.93210703922663,127.90095025603178,799.8643985168843,338.50604519349287,256.3786716015322,169.46486480065568,221.08640166282356,169.24601300655274,1716.8878724649032
2011-02-22,276.21067167138665,70.99745546758736,56.53721606165712,126.63249285927286,86.89983139482221,843.2652368694962,214.46195275204542,94.38973940736537,90.15419212517627,33.22329659389,95.23181521920236,619.3011151982358,262.424392146722,179.71894964383006,129.22297819032258,199.12632206655917,131.5110043753508,1345.0665397383516
2011-02-23,271.181927189029,61.80579251503723,55.81526739249321,119.9615800815967,86.69194738391049,812.9248867482572,216.35216427445155,87.79255565604255,91.1190071312984,31.276715852976167,97.64482697522443,620.8968155163234,264.2808316663964,168.31144625597926,126.0034433248784,190.12935207082387,123.15525594372684,1262.1647947022323
2011-02-24,275.30111748173283,63.87747832308453,60.61510178772567,120.38208052731585,91.85711946782753,834.3833327865763,218.30488985834577,90.90363414959764,92.54016969534413,32.247911115687586,101.49749671395065,651.2968046667252,263.067043142584,161.70551693572136,126.9595809358365,186.1617550968063,130.8282425079368,1248.4774562800637
2011-02-25,317.7112368918612,93.29472131428075,77.79549629874118,135.8623190249977,148.1424474418211,1116.0590055287842,253.92285198010336,127.41922419017644,116.22951312096922,33.272369527649055,123.30452432229147,800.9044429314537,291.4596199869283,188.8501814127986,140.2361485694184,190.20798388322035,181.50998238619883,1417.3269165058018
2011-02-26,388.1739366016028,153.66211336990636,108.02270089920708,167.91180870175268,228.47656431647275,1530.7910385454736,323.15085177968865,205.4288556632543,172.9500306290155,43.7844445664204,165.10288945102252,1058.845822647081,336.8438703550072,263.4323592894254,173.43841351720263,226.01042781796153,266.18834932456156,1840.446277612061
2011-02-27,342.77172032392036,170.05698627350895,102.49319841772314,174.6327565185174,227.27906712252823,1618.1026448706043,278.31769394967824,196.96824461520336,165.66092256682464,46.76604348081269,158.223978756532,1039.213756637797,341.62161372034234,281.02652168938755,183.63342481068668,248.17193314236005,246.70473042716878,1992.1252149845786
2011-02-28,285.17295657821023,91.80234730130945,64.54246232247355,140.2453623839058,108.88883482314915,987.5290605407133,220.82093604160505,100.55067363144092,99.62298338655822,33.73012005126079,100.627246479549,662.0232116234714,280.1806078331704,214.8604473349606,137.84722209161848,213.32765523046135,166.48573469103752,1523.753629011133
2011-03-01,269.60773244808877,69.08345649234965,59.75784010335495,121.24196242092435,88.00358411412692,819.3553248139517,211.42351375243217,94.83301729294908,94.73360881294312,32.8676271927687,97.91129589141002,632.3038053654121,262.60613814355565,180.0901958665832,128.8165265356157,198.16379663992907,138.7676595048705,1348.495975017922
2011-03-02,264.6961033800493,59.829070701669075,59.22463836713816,114.10289895719305,90.442848924768,793.9846559805618,213.9166053936971,88.12309907094588,96.14315160640396,30.781483727850688,101.11243373499218,634.8296794482308,264.14066486329534,167.31350700326522,125.76167685490479,188.11885154471344,134.82235037457014,1272.3067583340303
2011-03-03,269.02303989974473,61.90334911928541,64.17744885685387,114.19162108608346,98.19540485760098,820.5952627547606,216.50822638842826,91.19230834575174,97.94946544780564,31.630388927827827,105.66601885468077,665.8418212654879,262.5752766767694,159.46454317504512,126.92289514252829,183.15838462203658,146.70581220859154,1265.1647726522726
2011-03-04,311.7320663580862,91.38437254062549,81.47014474681377,129.4846026763672,156.96016161806156,1107.5124009531328,252.7925592912132,127.7324775033685,121.9562799654243,32.55370612343133,128.07977575219763,815.7592401127205,290.6000502140269,185.51531063762783,140.43539595181136,186.29206348170172,201.31404820177758,1440.2426430165572
2011-03-05,382.5841891576424,151.87141072037662,111.76522088262493,161.49553865173982,239.62093681977387,1527.4840818194207,322.7051927994956,205.82706142067934,178.9200162479857,42.988877112816255,170.38596602963747,1073.7304168307153,335.61459674982984,259.1720600065159,173.8942316808942,221.2849305769173,289.5581833556307,1869.1337938364381
2011-03-06,337.6600015395828,168.43546622855837,106.25663121017931,168.3267657447696,240.55677047600614,1619.9462719713351,278.5651442799777,197.5042586458315,171.7949641518473,45.920020075264205,163.91349741220782,1053.8763235735191,340.0354259062326,276.0245274671704,184.35586253602025,242.75934081282284,273.2118571415687,2026.0016540847607
2011-03-07,280.6246266452999,90.39241752995733,68.27859232878392,134.19458987734828,124.07100493404926,994.3524777398635,221.75973122666224,101.26863986154798,105.83876025056593,32.861361150107264,106.62151339562458,676.2447598281286,278.2649299791318,209.31138078426443,138.8356744983231,207.36632399619103,195.6444298444875,1562.126256412088
2011-03-08,265.7035274257346,67.91981761989109,63.41848030575759,115.58356923686108,104.83146716010556,830.9129531809497,213.04134198129478,95.76744646455253,100.94744499065129,32.00415595435582,104.11035536866181,645.9016597437209,260.4025332460649,174.194989572751,130.0599817640969,191.8039385085971,170.04667509043196,1390.5810482657716
2011-03-09,261.51074101079587,58.93836686207873,62.76289704886816,108.96263097743817,108.6339290392212,809.9642673774773,216.19046671818532,89.29823767772362,102.27182659367979,29.950656197554515,107.41995478886014,647.6597208091058,261.70391354537884,161.27473237469837,127.23926783541812,181.51824646353478,167.65756623662736,1317.2503441574806
2011-03-10,266.6238407217465,61.30404816939039,67.54894639702262,109.68051775790009,117.44986061231151,840.627054952172,219.40447639723104,92.62180665279303,103.91199136429489,30.85795487627835,111.99098298397458,677.7994662090061,259.9720567559338,153.48175932936914,128.60474127852606,176.4779447779777,180.51349526236402,1312.0649538672506
2011-03-11,310.177622312951,91.08687037505166,84.63415096663836,125.69614059833421,176.96749684451757,1131.1787507732154,256.267151179639,129.4193572413422,127.67560455484534,31.862930290565142,134.33793640779626,826.779183993012,287.9072541069158,179.78054381515608,142.28371115514943,179.69137415689963,235.5043888203312,1488.172520052867
2011-03-12,381.9231124663946,151.878347972119,114.68568579599173,158.5032860307416,260.06663263535796,1554.3297137289112,326.7041270196508,207.76397564869907,184.3246132268217,42.3997486414105,176.50105788810146,1083.7851990692818,332.91733351163526,253.8655196469079,175.86466740833478,214.9178913335089,323.54877561936763,1917.1646738680647
2011-03-13,337.92978625424405,168.74223993996895,108.90308502419973,166.18260883189814,261.12881031229347,1649.4885849819261,283.025129586382,199.6740285802257,176.820275424709,45.44857509808996,169.81818138219865,1062.9738084309863,337.4247630939336,271.3106581501356,186.39904751607148,236.7700267220634,306.44079526339635,2073.2258251380395
2011-03-14,281.85065396621405,90.9878652867363,70.62689407257142,132.92757593847196,144.4661326427053,1026.0917853358796,226.60905510729847,103.64504636901887,110.42845835088579,32.519139909807954,112.25805111910792,684.4246558769963,275.83543736615474,205.3353399151388,140.89890691151663,201.88517924064305,227.58270693731117,1607.6787640667287
2011-03-15,267.89824362767513,68.7870472937133,65.4513984463866,115.19939290800755,124.7610495607052,864.3424086277046,218.20094237065095,98.31624760312648,105.05448868267176,31.797811593603747,109.43101459626723,653.2312268843356,258.2496955328306,171.07962925311747,132.08902492747345,186.94440420874864,200.20959207260785,1433.659927919188
2011-03-16,264.67303369070817,60.05570162389712,64.47050978244907,109.44377250920593,127.82930817997482,844.5792694251347,221.5751907236724,91.97837829523687,105.85928777212953,29.88172758762118,112.3871541983639,654.2288340667869,259.92148248882654,159.11815065209132,129.1801970918792,177.3739113323164,195.61488742115773,1357.134811179637
2011-03-17,270.7386351375807,62.64605389309977,68.92885386747497,110.98702318990482,135.66709706983494,875.9339556501302,224.92450573335805,95.38678173741698,106.95363707365733,30.922810698637093,116.57719157244135,683.7152201811427,258.64941450162746,152.35547131411005,130.40578790632975,173.12029158062083,205.89812220019084,1348.1311157609348
2011-03-18,315.2157149340449,92.62543102450395,85.69149635865986,127.76701585798044,193.991423127412,1166.7027170058889,261.8295683098457,132.21868757031473,130.15622398934596,32.05288620640332,138.52534836431357,832.1602304139566,287.12685894575804,179.72830738756892,143.89704876797063,177.1681774166589,258.01936429177596,1519.9062472191267
2011-03-19,387.84125361657027,153.58375407304254,115.43298695236479,161.2584598292215,275.71415464692643,1589.6216260544606,332.2145908449704,210.54475234671787,186.2400858042767,42.701353940444356,180.28106869852232,1088.7560123282972,332.7523168221571,254.90283405580124,177.24808752931486,213.25230278511492,342.9724741653214,1944.1713466083575
2011-03-20,344.6710180465179,170.58425578924917,109.3598828414784,169.52540352069897,275.2514143625034,1684.1308904300383,288.3896250880055,202.3824825098439,178.1773823045543,45.84405987739059,173.1906947318932,1067.6590700996387,337.93674196338634,273.42493715331295,187.5174737640496,235.9603652264066,322.63020411824283,2095.2367618506937
2011-03-21,289.34490375239875,92.93674210174488,70.81922917243577,136.74761161899923,156.95157514945444,1059.7032539962534,231.73567772720384,106.22809890069718,111.24444593145336,32.98700875539782,115.23065029788489,688.9439397019607,277.07260139463637,208.48674465780428,141.72570147039983,201.9054217989212,240.47475035574143,1624.5542282851081
2011-03-22,276.0631670778815,70.814452060798,65.41112744626122,119.37583851455695,135.53422591658006,896.581775853829,223.00167579684347,100.72300060651892,105.35639848863856,32.31356509680219,112.01802655891743,657.6941499446492,260.2452190824588,175.2025301868831,132.60704655034937,187.74535495923806,209.8205017988804,1445.3886966658702
2011-03-23,273.41509558745355,62.13553470542865,64.23448467308468,113.84884841783645,136.85231565494672,875.1477764778282,225.96763461161115,94.16150489670184,105.68307267692103,30.418688913098045,114.60864915231846,658.7308207763142,262.6923045009257,164.12317302936603,129.3825767512232,178.8850064539098,202.03767039186363,1363.8303938875822
2011-03-24,279.9544101075022,64.75513266951728,68.5379826785081,115.48965373000306,142.93852392125098,904.5768289298524,228.83351053149113,97.30378235116547,106.34308869730086,31.453031047820293,118.45794606303608,688.3340003628682,262.1954186338057,158.13206520547456,130.29639601983567,175.2519805308164,209.2982234959701,1350.0247853295778
2011-03-25,324.7933848976732,94.74402157258281,85.18971017263347,132.23652673872158,199.54491167204435,1193.2096509098353,265.18873509849794,133.8329808460656,129.1617404165092,32.548100405566785,140.09380531062996,836.953165532098,291.43047603260686,186.14777139823053,143.49063663081452,179.814805257355,258.6286664604791,1517.3371343276724
2011-03-26,397.6622738189864,155.69593813245388,114.86613948537206,165.5682152183033,279.61629977109226,1613.8263552588191,334.9675965695982,211.82657600317373,184.91731227893737,43.13395566263602,181.56832384449893,1093.7583137309405,337.7785606762628,261.82171204532654,176.57009484388487,216.29540500523376,341.0818130049456,1937.5739206667295
2011-03-27,354.611919288834,172.67812582795102,108.77461015967062,173.55628024433486,277.5990705109398,1705.9099540020427,290.4913371816467,203.30958497601821,176.5857602250825,46.18806521979862,174.22953562999353,1072.8829415617472,343.63367831736895,280.6886995694597,186.60350374568966,239.27227579231598,318.5806146505089,2085.126085852775
2011-03-28,299.27919500725864,95.00442300659718,70.26179693457317,140.3912136119857,157.86865409680536,1078.9740658624473,233.15302696116964,106.78620891571454,109.44570722796902,33.21897707146761,116.05466853520686,694.3786444885565,283.37223872369543,215.93366072887048,140.620674644717,205.35308744142017,234.6476843464956,1611.5094256969132
2011-03-29,285.86330014094636,72.85195362343578,64.9262973003492,122.5373629815497,135.1680744321279,913.3001240613637,223.71426159991935,100.90606885109564,103.41304330576577,32.41344710712218,112.66082661599347,663.3069718314625,267.06479914384846,182.66763433136634,131.3640537978874,191.19424410909215,202.6272789271339,1430.0351158782692
2011-03-30,282.95445182186705,64.14244463395451,63.86442222510206,116.44952611280115,135.3697666434319,889.3048762457051,225.96804453489398,93.97171732435187,103.65686809373165,30.370574212023318,115.1031582652196,664.4688575925447,269.93596080329627,171.4422282779826,128.06146103936683,182.20299994130332,193.90843936000223,1346.8209663643725
2011-03-31,289.1092688161254,66.73416491134293,68.32123661262587,117.46869865511549,140.52171656361676,916.1960539545333,228.12734212701346,96.75135203908934,104.29362518411085,31.24577004005927,118.8358388582912,694.1267025709952,269.75616155773923,165.1454284903165,128.96210048160935,178.313133057262,200.6707155697203,1332.0211010282512
2011-04-01,333.4448333241022,96.70043938623093,85.1602858785342,133.55254534561425,196.38697583076805,1202.3430620164265,263.79431670705463,132.93573065068293,127.14508070603931,32.1757794483983,140.3850450298438,842.71550796895,299.19245558685174,192.70406981580174,142.21136381344365,182.50287176156985,249.9370233101207,1498.9907480051288
2011-04-02,405.69802028416575,157.63687530713872,115.05268887318073,166.20004122596026,275.91699748437327,1620.5511369643887,332.91541154198495,210.60932977285484,182.98476448948384,42.59620859528178,181.80081880665523,1099.3944690311619,345.61955124476566,267.7812456973132,175.4153279348365,218.5070341304133,332.74576273589696,1919.5083880950326
2011-04-03,361.9279734509384,174.61183265599996,109.1997563242588,173.50321806188884,273.56048303173844,1710.3248580346462,287.8231641833224,201.80338979163187,174.7828034567656,45.490209417965715,174.42890535729705,1078.2903087547127,351.42772466352625,285.9264950547434,185.6419451790119,240.91978348152318,310.9952551562699,2067.920199609018
2011-04-04,305.78138261689907,96.93946596162544,70.94160889715475,139.67269056427966,153.69099686708282,1081.1959467938082,229.92081691236757,105.02741476996835,107.81109356437035,32.371967522834275,116.24411025435103,699.4520763362012,290.99239903727835,220.3421095568919,139.91816055591661,206.366736897759,228.1741120782769,1595.6820786088433
2011-04-05,291.46858386059034,74.7963991199328,65.8699262941449,121.19200758049163,131.0457148962118,913.4606366498751,219.97877924407177,98.93529525114639,101.97809530692629,31.433647601201848,112.86106975300038,667.9430399221626,274.3859191105069,186.1586621582377,130.9815042292727,191.5239735493823,197.58427453911855,1416.0321677466263
2011-04-06,287.59203456612875,66.10305770575076,65.07390699922253,114.53370600543485,131.48751119184507,887.5473875531495,221.79730937793087,91.8327384548979,102.44498559641798,29.279350409062026,115.33249216885248,668.5699951359786,276.83741256712904,173.94895361057667,128.05292554725906,181.81955628989036,190.5653902731787,1335.004427891423
2011-04-07,292.72146150444746,68.71565313230707,69.79148109916281,115.05456713934247,137.0514234568409,912.6728064729716,223.5949093295551,94.48993331126843,103.32000966262777,30.06891475468118,119.11019736720637,697.6050711321923,276.12448300772166,166.62328301039653,129.372956849964,177.20858746643617,199.24192022326685,1322.6608797903418
2011-04-08,335.9876747744833,98.70477088368499,86.87920840597153,130.7256590401108,193.48454098473044,1197.2126075713454,258.9774432650833,130.59844969251498,126.41667974519461,30.942785786851854,140.7181306778212,845.4964458098533,304.92382855851383,193.13136638348408,143.0767239756802,180.69051107960553,250.57748374883218,1492.2591268244337
2011-04-09,407.14164304057545,159.66269734025144,117.00153801289451,163.056623232017,273.71974980229095,1613.9760457355933,327.89315658754595,208.24241420765895,182.50043322221381,41.33941145724033,182.20424943330812,1101.4193948661655,350.6220618835004,267.1591940448659,176.75870003580107,216.02064063598166,335.54853227704666,1915.4773284946336
2011-04-10,362.2567154663677,176.654014013576,111.35358452456538,170.14715043061676,272.1850158106818,1702.4696931533717,282.67447436715986,199.45160255724625,174.53367427420002,44.243820164958095,174.9123666331632,1079.518975016802,355.62335519470855,284.2786788129598,187.47419410107386,237.81233282886723,315.9903672743246,2066.561484312185
2011-04-11,304.9936507282784,98.98878247818723,73.2698913814732,136.21232682890135,153.2314519423814,1072.2254831433308,224.72264850162728,102.73301532380884,107.78114015177859,31.17103019112412,116.81549907798869,699.8640897872032,294.31870735263107,217.71345122880854,142.2368013614457,202.7085607641137,235.32907641821384,1596.8702294906823
2011-04-12,289.5764807349628,76.83937703801354,68.33730936535943,117.73690034949132,131.57252683824618,903.538293113602,214.80430775471933,96.73710189139584,102.1448722357379,30.31294778538853,113.52661555830765,667.5385938614097,276.79737070592927,182.61391465296128,133.77035404885808,187.40044847209543,206.80608716926247,1419.550001393885
2011-04-13,284.6207660989998,68.12198455925501,67.64106697157273,111.19134603687033,133.04661020973958,876.8338352523855,216.71427525626368,89.76531326746297,102.78052042140685,28.272309773039265,116.096845781507,667.3697856403193,278.3063382230091,169.57076768603605,131.28212970722896,177.32839320169597,201.70396888763005,1340.5510419494165
2011-04-14,288.7085463801328,70.68876044585217,72.41607264194263,111.92722891199558,139.66388784529178,901.3247116977965,218.6641444648606,92.58290706726225,103.79182084826475,29.206504977994197,119.97648005633494,695.649398811629,276.64164494919027,161.5099092007463,132.99939475312522,172.4568071206249,212.094841902035,1329.8618013919115
2011-04-15,330.9819819205182,100.60658744078276,89.51687918017478,127.90744367214754,197.14668307514364,1185.3814671869184,254.2516180426804,128.87599950404802,126.98889085953945,30.252495593198784,141.68793932464405,842.8435335142836,304.49858742217884,187.39405750908065,147.044789710413,175.79119861689918,264.89587386001244,1500.6783012208557
2011-04-16,401.20228592440424,161.46456622958942,119.6069851516424,160.63078281444297,278.4036135054712,1601.807074718608,323.41578092013054,206.72290204468044,183.1349517578569,40.84429919399965,183.27761714028819,1098.1429796802495,349.2821463944469,260.91938005966205,181.00144218114764,211.08957776676553,351.0439288088615,1924.6305828059906
2011-04-17,355.4518345138256,178.32476129292021,113.88162777773712,168.18376866741676,277.8392589969111,1690.1007284482125,278.4791788473802,198.1473779844502,175.19140223321875,43.9616822363315,176.0876814829774,1075.705258844056,353.41424578481787,277.664989444174,191.91478901845153,232.96460836946545,332.342365828769,2075.9310691546543
2011-04-18,297.3991165360792,100.49552025165293,75.67653762132166,134.76641959424535,159.78258307027207,1059.7858748604597,220.83276370619637,101.65038116618945,108.42318318216797,31.113712547557494,118.08938697326913,695.6081559721965,291.30265378971933,210.85866355014886,146.79032469910567,198.05525953151667,252.19354762725564,1605.9200207351228
2011-04-19,281.2745511854765,78.14841918993051,70.58078363307966,116.8469867407383,138.92646238402457,891.1477629282299,211.23275104014147,95.87643712540923,102.73371463933914,30.48582372541257,114.89379600219745,662.940416921857,273.0520719488179,175.65190242573888,138.34580651292555,183.04551486939548,223.82375061181827,1427.7409358950022
2011-04-20,275.69872996493024,69.19984945125796,69.68278631116549,110.8785261124078,141.09051747331185,864.6012921497688,213.46374536776486,89.12134336975717,103.28113473541502,28.67394262847746,117.5499719654152,662.5299765943153,273.9233199714464,162.63352704523373,135.78466561489805,173.36575934588495,218.50910570843453,1347.3563646528664
2011-04-21,279.25738457029155,71.50323169537876,74.22154058849942,112.19478899710167,148.2682765318038,889.3470265081162,215.72761520691054,92.14510845216559,104.17268289723287,29.82850896519023,121.50597660410133,690.6648393194293,271.72437656613647,154.7247311789476,137.3326957052551,168.96786630591242,228.3239321438589,1334.7817165219058
2011-04-22,321.09507522099796,101.1278015495722,91.05648089620314,128.7409943488723,206.16770855021582,1173.74221906528,251.61311339680512,128.62912162375045,127.222874109596,31.0796023715263,143.28185241123765,837.8030577283848,299.16038493507455,180.88091212240587,151.1135210808245,172.84269355881167,280.19595373009054,1503.2536465414614
2011-04-23,390.9741950294034,161.66609439962934,120.85666578302641,161.99891895517257,287.68555467861586,1590.5752943042949,321.05140562173176,206.64758828939304,183.20007840181853,41.854631646612766,184.92149239988697,1093.1232631376893,343.6439120405181,254.788569429515,184.71372716240796,208.73195980094377,365.08047729735375,1924.4551823049587
2011-04-24,344.9771744116497,178.18465229272624,114.8234395573887,170.03922558670286,287.217134261796,1679.3296732652962,276.3583707880099,198.22086473444804,175.07143258114985,45.12723085055644,177.7644851006316,1070.7670688648348,347.6020969875673,272.01511891191876,195.18463377833842,231.23090899239165,344.8065487245275,2072.662464613697
2011-04-25,286.771543072386,99.99727171784016,76.29904451880027,137.0476850367277,169.08486852559105,1049.5118822011543,218.91972787207519,101.84725326812645,108.10802953289512,32.40100370832295,119.77948462247483,690.793108082022,285.4454955333902,205.77497023702594,149.53992884609085,196.96049983634856,262.80866941095974,1599.288335193091
2011-04-26,270.5858729765017,77.28184622467845,70.87931583285425,119.48031539516559,147.9778775109467,881.3892332539397,209.48802920563864,96.16941764704634,102.21967070673203,31.856763418072397,116.5750028398901,658.2683669363405,267.279166243731,171.20497043729358,140.50769551889314,182.58666201393524,232.3507901750039,1417.5556801089956
2011-04-27,265.03815397094115,67.96182180433539,69.65954043327888,113.78029203316356,149.71484450416037,855.3578617878059,211.8458716460388,89.48209576121936,102.5709168006348,30.086813657962285,119.19768479793454,657.997158810246,268.36190455204394,158.87840784117202,137.30358606458194,173.5222227063354,224.75123959825044,1333.5110597660469
